sku,variant_id,item_class,family,subfamily,product_type,product_name,species_group,allowed_alternates,substitution_policy,lumber_grade,design_grade,moisture_condition,thickness_in,width_in,depth_in,length_in,diameter_in,nominal_size_text,actual_size_text,uom_takeoff,uom_purchase,lf_per_piece,bf_per_piece,sf_per_sheet,coverage_sf,count_per_box,lb_per_box,awpa_uc,retention_pcf,preservative_type,panel_width_in,panel_length_in,span_rating,exposure_class,edge_type,ps_standard,manufacturer,series,model,connector_type,finish,mount_type,seat_depth,skewable,joist_size_fit,fastener_coating,shank_type,head_type,angle_deg,collation_type,roll_width_ft,roll_length_ft,tape_width_in,adhesive_type,application_tags,irc_reference,requires_quote,spec_inputs,vendor_id,vendor_sku,vendor_sku_desc,price,price_uom,price_effective_date,stock_status,lead_time_days,min_order_qty,notes
RAIL-TREX-TRAN-6-42-ROU,RAIL-TREX-TRAN-6-42-ROU-V1,deck_railing,trex,transcend,rail_kit,"Trex Transcend Rail Kit 6'x42"" Round Baluster",,,Allowed,,,,,,42,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Transcend,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-TRAN-8-36-SQU,RAIL-TREX-TRAN-8-36-SQU-V1,deck_railing,trex,transcend,rail_kit,"Trex Transcend Rail Kit 8'x36"" Square Baluster",,,Allowed,,,,,,36,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Transcend,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-TRAN-8-36-ROU,RAIL-TREX-TRAN-8-36-ROU-V1,deck_railing,trex,transcend,rail_kit,"Trex Transcend Rail Kit 8'x36"" Round Baluster",,,Allowed,,,,,,36,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Transcend,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-TRAN-8-42-SQU,RAIL-TREX-TRAN-8-42-SQU-V1,deck_railing,trex,transcend,rail_kit,"Trex Transcend Rail Kit 8'x42"" Square Baluster",,,Allowed,,,,,,42,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Transcend,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-TRAN-8-42-ROU,RAIL-TREX-TRAN-8-42-ROU-V1,deck_railing,trex,transcend,rail_kit,"Trex Transcend Rail Kit 8'x42"" Round Baluster",,,Allowed,,,,,,42,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Transcend,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SELE-6-36-SQU,RAIL-TREX-SELE-6-36-SQU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 6'x36"" Square Baluster",,,Allowed,,,,,,36,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SELE-6-36-ROU,RAIL-TREX-SELE-6-36-ROU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 6'x36"" Round Baluster",,,Allowed,,,,,,36,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SELE-6-42-SQU,RAIL-TREX-SELE-6-42-SQU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 6'x42"" Square Baluster",,,Allowed,,,,,,42,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SELE-6-42-ROU,RAIL-TREX-SELE-6-42-ROU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 6'x42"" Round Baluster",,,Allowed,,,,,,42,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SELE-8-36-SQU,RAIL-TREX-SELE-8-36-SQU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 8'x36"" Square Baluster",,,Allowed,,,,,,36,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SELE-8-36-ROU,RAIL-TREX-SELE-8-36-ROU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 8'x36"" Round Baluster",,,Allowed,,,,,,36,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SELE-8-42-SQU,RAIL-TREX-SELE-8-42-SQU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 8'x42"" Square Baluster",,,Allowed,,,,,,42,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SELE-8-42-ROU,RAIL-TREX-SELE-8-42-ROU-V1,deck_railing,trex,select,rail_kit,"Trex Select Rail Kit 8'x42"" Round Baluster",,,Allowed,,,,,,42,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Select,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SIGN-6-36-SQU,RAIL-TREX-SIGN-6-36-SQU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 6'x36"" Square Baluster",,,Allowed,,,,,,36,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SIGN-6-36-ROU,RAIL-TREX-SIGN-6-36-ROU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 6'x36"" Round Baluster",,,Allowed,,,,,,36,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SIGN-6-42-SQU,RAIL-TREX-SIGN-6-42-SQU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 6'x42"" Square Baluster",,,Allowed,,,,,,42,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SIGN-6-42-ROU,RAIL-TREX-SIGN-6-42-ROU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 6'x42"" Round Baluster",,,Allowed,,,,,,42,72,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SIGN-8-36-SQU,RAIL-TREX-SIGN-8-36-SQU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 8'x36"" Square Baluster",,,Allowed,,,,,,36,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SIGN-8-36-ROU,RAIL-TREX-SIGN-8-36-ROU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 8'x36"" Round Baluster",,,Allowed,,,,,,36,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SIGN-8-42-SQU,RAIL-TREX-SIGN-8-42-SQU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 8'x42"" Square Baluster",,,Allowed,,,,,,42,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|square_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, square balusters, hardware"
RAIL-TREX-SIGN-8-42-ROU,RAIL-TREX-SIGN-8-42-ROU-V1,deck_railing,trex,signature,rail_kit,"Trex Signature Rail Kit 8'x42"" Round Baluster",,,Allowed,,,,,,42,96,,,,EA,KIT,,,,,,,,,,,,,,,,Trex,Signature,,,,,,,,,,,,,,,,,railing|deck|composite|round_baluster,R312,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,"Includes top rail, bottom rail, round balusters, hardware"
RAIL-TREX-SLEEVE-4X4-39,RAIL-TREX-SLEEVE-4X4-39-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 4X4 39""",,,Allowed,,,,,4.5,,39,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TREX-SLEEVE-4X4-45,RAIL-TREX-SLEEVE-4X4-45-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 4X4 45""",,,Allowed,,,,,4.5,,45,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TREX-SLEEVE-4X4-48,RAIL-TREX-SLEEVE-4X4-48-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 4X4 48""",,,Allowed,,,,,4.5,,48,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TREX-SLEEVE-4X4-54,RAIL-TREX-SLEEVE-4X4-54-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 4X4 54""",,,Allowed,,,,,4.5,,54,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TREX-SLEEVE-6X6-39,RAIL-TREX-SLEEVE-6X6-39-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 6X6 39""",,,Allowed,,,,,5.5,,39,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TREX-SLEEVE-6X6-45,RAIL-TREX-SLEEVE-6X6-45-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 6X6 45""",,,Allowed,,,,,5.5,,45,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TREX-SLEEVE-6X6-48,RAIL-TREX-SLEEVE-6X6-48-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 6X6 48""",,,Allowed,,,,,5.5,,48,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TREX-SLEEVE-6X6-54,RAIL-TREX-SLEEVE-6X6-54-V1,deck_railing,trex,post_sleeve,post_sleeve,"Trex Post Sleeve 6X6 54""",,,Allowed,,,,,5.5,,54,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TIMB-SLEEVE-4X4-39,RAIL-TIMB-SLEEVE-4X4-39-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 4X4 39""",,,Allowed,,,,,4.5,,39,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TIMB-SLEEVE-4X4-45,RAIL-TIMB-SLEEVE-4X4-45-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 4X4 45""",,,Allowed,,,,,4.5,,45,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TIMB-SLEEVE-4X4-48,RAIL-TIMB-SLEEVE-4X4-48-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 4X4 48""",,,Allowed,,,,,4.5,,48,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TIMB-SLEEVE-4X4-54,RAIL-TIMB-SLEEVE-4X4-54-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 4X4 54""",,,Allowed,,,,,4.5,,54,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 4X4 wood post
RAIL-TIMB-SLEEVE-6X6-39,RAIL-TIMB-SLEEVE-6X6-39-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 6X6 39""",,,Allowed,,,,,5.5,,39,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TIMB-SLEEVE-6X6-45,RAIL-TIMB-SLEEVE-6X6-45-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 6X6 45""",,,Allowed,,,,,5.5,,45,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TIMB-SLEEVE-6X6-48,RAIL-TIMB-SLEEVE-6X6-48-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 6X6 48""",,,Allowed,,,,,5.5,,48,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TIMB-SLEEVE-6X6-54,RAIL-TIMB-SLEEVE-6X6-54-V1,deck_railing,timbertech,post_sleeve,post_sleeve,"TimberTech Post Sleeve 6X6 54""",,,Allowed,,,,,5.5,,54,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post|sleeve|composite,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,Fits 6X6 wood post
RAIL-TREX-CAP-4X4-FLAT,RAIL-TREX-CAP-4X4-FLAT-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 4X4 Flat,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|flat,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TREX-CAP-4X4-PYRAMID,RAIL-TREX-CAP-4X4-PYRAMID-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 4X4 Pyramid,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|pyramid,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TREX-CAP-4X4-SOLAR,RAIL-TREX-CAP-4X4-SOLAR-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 4X4 Solar,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|solar,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TREX-CAP-4X4-COCKTAIL,RAIL-TREX-CAP-4X4-COCKTAIL-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 4X4 Cocktail,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|cocktail,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TREX-CAP-6X6-FLAT,RAIL-TREX-CAP-6X6-FLAT-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 6X6 Flat,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|flat,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TREX-CAP-6X6-PYRAMID,RAIL-TREX-CAP-6X6-PYRAMID-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 6X6 Pyramid,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|pyramid,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TREX-CAP-6X6-SOLAR,RAIL-TREX-CAP-6X6-SOLAR-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 6X6 Solar,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|solar,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TREX-CAP-6X6-COCKTAIL,RAIL-TREX-CAP-6X6-COCKTAIL-V1,deck_railing,trex,post_cap,post_cap,Trex Post Cap 6X6 Cocktail,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,Trex,,,,,,,,,,,,,,,,,,railing|post_cap|cocktail,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TIMB-CAP-4X4-FLAT,RAIL-TIMB-CAP-4X4-FLAT-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 4X4 Flat,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|flat,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TIMB-CAP-4X4-PYRAMID,RAIL-TIMB-CAP-4X4-PYRAMID-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 4X4 Pyramid,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|pyramid,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TIMB-CAP-4X4-SOLAR,RAIL-TIMB-CAP-4X4-SOLAR-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 4X4 Solar,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|solar,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TIMB-CAP-4X4-COCKTAIL,RAIL-TIMB-CAP-4X4-COCKTAIL-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 4X4 Cocktail,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|cocktail,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TIMB-CAP-6X6-FLAT,RAIL-TIMB-CAP-6X6-FLAT-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 6X6 Flat,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|flat,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TIMB-CAP-6X6-PYRAMID,RAIL-TIMB-CAP-6X6-PYRAMID-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 6X6 Pyramid,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|pyramid,,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-TIMB-CAP-6X6-SOLAR,RAIL-TIMB-CAP-6X6-SOLAR-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 6X6 Solar,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|solar,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-TIMB-CAP-6X6-COCKTAIL,RAIL-TIMB-CAP-6X6-COCKTAIL-V1,deck_railing,timbertech,post_cap,post_cap,TimberTech Post Cap 6X6 Cocktail,,,Allowed,,,,,,,,,,,EA,EA,,,,,,,,,,,,,,,,TimberTech,,,,,,,,,,,,,,,,,,railing|post_cap|cocktail,,N,color|post_spacing|post_mount,,,,,,,ORDER,5,,
RAIL-BAL-ALU-ROU-26-BLA,RAIL-BAL-ALU-ROU-26-BLA-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 26"" Black",,,Allowed,,,,,,,26,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-26-BRO,RAIL-BAL-ALU-ROU-26-BRO-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 26"" Bronze",,,Allowed,,,,,,,26,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Bronze,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-26-WHI,RAIL-BAL-ALU-ROU-26-WHI-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 26"" White",,,Allowed,,,,,,,26,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-32-BLA,RAIL-BAL-ALU-ROU-32-BLA-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 32"" Black",,,Allowed,,,,,,,32,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-32-BRO,RAIL-BAL-ALU-ROU-32-BRO-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 32"" Bronze",,,Allowed,,,,,,,32,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Bronze,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-32-WHI,RAIL-BAL-ALU-ROU-32-WHI-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 32"" White",,,Allowed,,,,,,,32,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-38-BLA,RAIL-BAL-ALU-ROU-38-BLA-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 38"" Black",,,Allowed,,,,,,,38,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-38-BRO,RAIL-BAL-ALU-ROU-38-BRO-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 38"" Bronze",,,Allowed,,,,,,,38,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Bronze,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-ROU-38-WHI,RAIL-BAL-ALU-ROU-38-WHI-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Round 38"" White",,,Allowed,,,,,,,38,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,railing|baluster|aluminum|round,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-SQU-26-BLA,RAIL-BAL-ALU-SQU-26-BLA-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Square 26"" Black",,,Allowed,,,,,,,26,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,railing|baluster|aluminum|square,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-SQU-26-BRO,RAIL-BAL-ALU-SQU-26-BRO-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Square 26"" Bronze",,,Allowed,,,,,,,26,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,Bronze,,,,,,,,,,,,,,railing|baluster|aluminum|square,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
RAIL-BAL-ALU-SQU-26-WHI,RAIL-BAL-ALU-SQU-26-WHI-V1,deck_railing,balusters,aluminum,baluster,"Aluminum Baluster Square 26"" White",,,Allowed,,,,,,,26,,,,EA,PK,,,,,20,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,railing|baluster|aluminum|square,R312.1.3,N,color|post_spacing|post_mount,,,,,,,STOCK,,,
